PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2015-08-04,0.00,25.3,30.9,36.5,19.7,4.15,43.44
2015-08-05,0.00,25.9,31.2,36.5,21.5,4.54,39.75
2015-08-06,0.00,25.6,31.4,37.1,21.1,4.61,42.54
2015-08-07,0.00,25.2,31.3,37.5,21.4,4.29,43.21
2015-08-08,0.00,25.5,31.4,37.3,21.9,4.44,41.07
2015-08-09,0.00,25.3,31.6,38.0,21.2,4.90,46.10
2015-08-10,0.00,25.5,31.6,37.7,21.1,4.49,45.32
2015-08-11,0.00,24.7,31.6,38.4,19.1,4.79,50.02
2015-08-12,0.00,25.4,32.3,39.3,18.8,6.16,52.88
2015-08-13,8.38,25.5,32.2,38.9,21.5,3.72,47.79
2015-08-14,0.05,25.0,31.5,38.1,21.3,3.92,44.15
2015-08-15,0.00,25.6,31.8,38.0,20.5,6.16,45.27
2015-08-16,0.44,23.3,29.2,35.1,19.6,4.27,37.24
2015-08-17,0.00,23.6,29.8,36.0,19.8,2.50,40.57
2015-08-18,0.00,24.3,29.8,35.4,20.3,2.70,37.60
2015-08-19,0.00,24.8,30.7,36.5,21.4,3.94,41.10
2015-08-20,0.00,25.7,30.9,36.2,22.3,3.82,37.41
2015-08-21,4.53,22.1,26.4,30.6,21.8,1.37,16.76
2015-08-22,1.22,23.0,28.1,33.1,22.4,2.46,25.97
2015-08-23,0.00,25.3,30.9,36.5,22.3,2.77,38.70
2015-08-24,0.00,24.2,30.4,36.7,21.7,2.23,39.32
2015-08-25,0.00,24.3,30.5,36.7,20.4,2.47,40.29
2015-08-26,0.00,23.8,30.7,37.7,20.3,3.60,45.82
2015-08-27,0.00,24.8,30.1,35.5,20.9,4.90,35.65
2015-08-28,0.00,21.4,28.3,35.1,17.9,4.40,37.43
2015-08-29,0.00,21.2,28.0,34.8,16.0,5.08,39.22
2015-08-30,0.25,21.8,28.2,34.5,17.1,5.51,37.56
2015-08-31,0.00,23.1,28.5,33.8,18.2,3.22,34.45
2015-09-01,0.00,22.8,29.1,35.4,20.0,2.29,40.71
2015-09-02,0.00,22.6,28.3,34.1,20.3,2.64,32.48
2015-09-03,0.00,22.9,28.6,34.2,19.9,2.80,34.06
2015-09-04,0.00,24.0,29.0,34.0,21.1,2.74,31.24
2015-09-05,0.00,25.1,30.4,35.6,22.0,3.46,36.96
2015-09-06,0.00,25.3,31.2,37.0,21.8,2.98,43.15
2015-09-07,0.00,25.0,30.9,36.8,21.7,2.33,40.49
2015-09-08,0.00,25.2,30.9,36.6,21.0,2.99,40.72
2015-09-09,0.00,25.4,30.8,36.2,21.5,3.92,38.87
2015-09-10,0.29,24.8,29.6,34.4,21.9,3.36,32.25
2015-09-11,36.58,24.0,29.5,35.0,22.6,1.83,33.91
2015-09-12,0.00,22.9,28.0,33.1,22.1,2.18,26.81
2015-09-13,0.00,19.5,26.0,32.4,15.1,4.33,32.82
2015-09-14,0.00,18.1,25.1,32.1,13.2,4.20,36.43
2015-09-15,0.00,18.6,25.5,32.3,16.1,2.96,34.47
2015-09-16,2.06,23.6,28.5,33.4,21.8,1.83,26.91
2015-09-17,2.04,24.0,27.9,31.9,22.6,1.60,21.24
2015-09-18,0.03,24.2,29.2,34.1,21.9,2.07,30.57
2015-09-19,0.00,24.0,29.5,35.0,21.4,2.09,34.97
2015-09-20,0.00,21.0,27.6,34.3,19.4,1.40,35.76
2015-09-21,0.00,21.7,27.6,33.5,19.3,2.20,33.75
2015-09-22,0.00,20.9,27.4,33.8,17.5,3.07,35.51
2015-09-23,0.00,20.1,27.3,34.4,18.4,2.07,36.11
2015-09-24,0.00,19.3,26.4,33.6,15.0,2.06,38.14
2015-09-25,0.00,19.7,26.3,32.9,15.8,4.32,34.81
2015-09-26,1.90,19.8,26.5,33.2,17.9,2.52,33.02
2015-09-27,0.00,18.6,26.3,34.1,16.2,2.36,38.52
2015-09-28,0.00,19.0,26.1,33.2,15.5,2.93,36.27
2015-09-29,0.00,19.1,25.7,32.3,16.2,2.91,32.31
2015-09-30,0.00,19.7,26.8,33.9,17.2,3.90,34.90
2015-10-01,0.00,20.5,27.7,34.8,16.2,5.87,38.75
2015-10-02,0.00,21.1,28.2,35.3,14.8,6.94,40.73
2015-10-03,0.00,16.5,24.2,31.9,10.3,8.66,33.23
2015-10-04,0.00,16.0,23.3,30.5,7.3,6.48,34.15
2015-10-05,0.00,17.3,23.9,30.6,8.5,7.42,33.77
2015-10-06,0.00,17.6,23.5,29.3,10.9,6.36,28.57
2015-10-07,0.00,17.8,24.7,31.6,12.2,5.70,32.79
2015-10-08,0.00,18.6,25.1,31.5,17.1,1.80,28.53
2015-10-09,0.00,21.0,26.2,31.4,19.8,2.15,25.97
2015-10-10,0.42,20.8,25.2,29.6,18.3,3.09,21.77
2015-10-11,0.00,18.8,25.6,32.5,15.9,4.08,31.03
2015-10-12,0.00,18.9,26.3,33.7,17.5,2.37,34.31
2015-10-13,0.00,21.2,28.5,35.8,19.9,1.53,37.68
2015-10-14,0.00,14.8,24.8,34.7,4.0,7.97,48.47
2015-10-15,0.00,15.3,25.2,35.0,8.9,2.64,47.98
2015-10-16,0.00,16.7,25.1,33.5,14.4,1.88,37.80
2015-10-17,0.00,16.1,24.2,32.3,13.5,1.92,34.53
2015-10-18,0.00,15.7,23.5,31.3,9.7,3.63,34.04
2015-10-19,0.00,13.2,21.1,29.0,6.3,3.28,31.35
2015-10-20,0.00,13.7,21.6,29.4,11.1,2.60,28.96
2015-10-21,0.00,15.4,22.8,30.2,16.3,2.31,27.12
2015-10-22,0.42,22.9,27.2,31.4,20.3,1.62,25.16
2015-10-23,6.94,23.4,24.9,26.4,22.6,1.26,7.10
2015-10-24,57.51,23.7,27.4,31.1,23.1,0.68,21.70
2015-10-25,43.22,15.1,18.8,22.4,16.7,0.88,4.47
2015-10-26,0.06,14.6,18.4,22.3,13.0,2.22,10.86
2015-10-27,0.00,13.2,19.6,26.1,12.2,1.73,19.07
2015-10-28,0.00,13.4,21.1,28.7,11.6,2.00,27.28
2015-10-29,0.00,11.3,19.8,28.4,8.8,2.10,27.78
2015-10-30,40.59,12.3,19.0,25.8,16.1,1.19,18.25
2015-10-31,26.91,19.1,23.2,27.2,22.2,0.72,9.84
2015-11-01,17.87,16.5,21.8,27.2,17.0,1.20,16.99
2015-11-02,0.00,12.1,18.8,25.6,11.9,0.94,21.84
2015-11-03,0.00,12.0,20.0,28.0,12.6,0.65,25.23
2015-11-04,0.00,14.2,20.9,27.6,15.6,0.34,22.68
2015-11-05,1.07,19.4,22.8,26.2,20.5,1.15,12.41
2015-11-06,0.58,19.3,24.7,30.0,21.2,1.56,19.04
2015-11-07,4.14,15.9,19.0,22.1,11.2,2.33,15.45
2015-11-08,0.64,12.3,15.0,17.7,11.2,1.90,6.15
2015-11-09,0.00,11.8,16.5,21.2,8.3,2.68,13.43
2015-11-10,0.00,12.0,17.6,23.2,12.7,2.66,14.10
2015-11-11,0.00,19.2,21.5,23.8,19.6,2.13,6.99
2015-11-12,0.00,16.4,23.1,29.7,13.5,2.62,19.84
2015-11-13,0.00,15.7,18.6,21.4,3.3,10.20,18.90
2015-11-14,0.00,14.3,16.5,18.7,4.6,6.71,13.97
2015-11-15,0.00,13.2,15.5,17.9,8.7,3.22,10.34
2015-11-16,0.00,14.2,18.3,22.5,15.8,1.42,9.31
2015-11-17,4.54,19.6,22.4,25.2,20.7,1.30,6.55
2015-11-18,2.54,6.3,14.3,22.3,4.7,0.94,18.75
2015-11-19,0.00,5.6,14.7,23.8,4.5,1.27,22.88
2015-11-20,0.00,8.2,17.2,26.1,10.3,1.03,21.34
2015-11-21,0.00,11.1,17.9,24.7,15.1,0.75,15.80
2015-11-22,0.00,3.0,11.4,19.8,1.2,1.41,14.50
2015-11-23,0.00,0.5,7.9,15.2,-1.9,0.98,12.60
2015-11-24,0.00,0.3,8.8,17.2,2.3,0.81,14.01
2015-11-25,0.01,11.1,15.0,18.8,13.2,1.06,7.17
2015-11-26,2.70,17.7,20.4,23.1,18.5,0.52,6.31
2015-11-27,3.93,20.4,23.1,25.8,21.1,1.07,9.61
2015-11-28,50.95,6.1,15.6,25.2,13.8,0.29,6.56
2015-11-29,1.10,5.9,6.8,7.6,5.0,0.50,2.03
2015-11-30,0.56,6.8,8.4,10.0,7.0,0.49,2.28
2015-12-01,0.00,8.7,11.6,14.5,8.6,0.81,4.93
2015-12-02,0.00,7.6,11.3,14.9,6.4,1.08,8.92
2015-12-03,0.00,3.9,12.2,20.5,4.3,0.78,15.06
2015-12-04,0.00,3.0,10.1,17.3,2.4,0.82,12.47
2015-12-05,0.00,2.6,10.0,17.4,3.1,0.70,12.26
2015-12-06,0.00,4.6,11.6,18.7,6.0,0.79,11.57
2015-12-07,0.00,6.0,14.0,22.0,7.6,0.98,15.15
2015-12-08,0.00,5.5,13.3,21.0,5.4,0.91,16.44
2015-12-09,0.00,6.3,14.8,23.3,9.3,0.60,16.27
2015-12-10,0.00,8.5,16.9,25.3,12.4,0.40,18.64
2015-12-11,0.00,10.6,17.7,24.8,13.5,0.24,14.89
2015-12-12,0.24,13.9,20.3,26.6,17.9,0.29,15.47
2015-12-13,22.40,10.8,17.3,23.7,17.3,0.55,5.89
2015-12-14,0.48,5.6,12.4,19.2,5.4,1.02,15.48
2015-12-15,0.00,5.2,14.5,23.8,6.8,0.36,21.79
2015-12-16,0.00,14.2,18.8,23.3,10.6,1.19,13.04
2015-12-17,0.00,4.0,11.1,18.3,-1.7,2.28,16.27
2015-12-18,0.00,3.3,11.0,18.7,-1.1,2.34,15.82
2015-12-19,0.00,0.7,8.0,15.4,-0.8,0.89,12.09
2015-12-20,0.00,0.6,10.0,19.4,7.6,0.44,12.13
2015-12-21,0.21,11.7,16.3,20.9,15.1,0.46,7.63
2015-12-22,0.00,8.9,16.1,23.3,13.8,0.40,10.57
2015-12-23,0.00,9.1,17.4,25.8,15.7,0.57,17.38
2015-12-24,0.00,10.1,18.9,27.7,8.9,0.32,29.16
2015-12-25,0.00,9.3,16.5,23.6,14.1,0.30,10.75
2015-12-26,0.00,15.5,19.3,23.2,17.1,1.49,6.45
2015-12-27,2.48,16.4,21.5,26.5,20.4,1.80,8.29
2015-12-28,16.22,3.4,8.2,13.1,2.8,0.74,3.15
2015-12-29,0.00,3.5,6.9,10.4,-0.3,1.48,6.60
2015-12-30,1.82,3.1,6.6,10.2,3.9,0.73,5.12
2015-12-31,0.00,6.1,10.6,15.0,6.0,1.11,7.66
2016-01-01,1.44,7.1,10.0,13.0,3.8,1.86,6.93
2016-01-02,9.76,5.4,7.3,9.1,2.9,0.81,4.69
2016-01-03,18.90,4.2,5.0,5.7,3.5,0.50,2.01
2016-01-04,0.00,2.8,9.5,16.1,4.3,0.61,9.91
2016-01-05,0.00,2.4,9.0,15.6,0.5,1.30,11.68
2016-01-06,0.47,4.2,8.3,12.4,6.3,0.69,5.48
2016-01-07,1.74,8.8,10.7,12.6,10.2,0.25,1.51
2016-01-08,0.00,5.2,13.5,21.7,9.1,0.24,14.47
2016-01-09,0.00,5.8,12.5,19.2,7.5,0.28,11.68
2016-01-10,0.00,1.9,8.5,15.2,-0.4,1.96,10.81
2016-01-11,0.00,0.4,5.9,11.4,-1.6,1.32,8.11
2016-01-12,0.00,1.2,7.1,13.0,0.9,0.46,7.94
2016-01-13,0.00,1.4,9.8,18.1,2.6,0.36,13.55
2016-01-14,0.00,2.0,10.0,18.0,5.5,0.44,11.72
2016-01-15,0.00,8.0,14.3,20.6,10.8,0.31,9.86
2016-01-16,0.00,5.1,13.9,22.7,1.3,0.95,22.48
2016-01-17,0.05,0.3,10.4,20.5,1.6,0.72,18.10
2016-01-18,0.00,0.1,6.8,13.4,0.4,0.42,9.11
2016-01-19,0.00,1.3,9.2,17.1,4.7,0.26,11.02
2016-01-20,0.00,3.9,12.4,21.0,9.7,0.04,11.89
2016-01-21,0.66,9.6,12.2,14.8,9.6,0.11,4.92
2016-01-22,0.28,5.2,12.9,20.5,3.2,0.14,15.03
2016-01-23,0.00,0.3,7.8,15.4,-1.8,1.12,12.24
2016-01-24,0.00,-0.6,7.2,15.0,-0.7,0.70,11.36
2016-01-25,0.00,0.7,10.9,21.0,9.0,0.28,13.02
2016-01-26,0.00,10.4,16.5,22.7,9.4,0.34,14.44
2016-01-27,3.84,5.1,8.5,12.0,1.8,1.22,7.37
2016-01-28,0.00,-0.3,7.3,14.8,-1.9,0.78,12.36
2016-01-29,0.00,-0.1,10.6,21.3,0.7,0.74,19.11
2016-01-30,0.00,3.0,13.3,23.6,1.4,1.33,22.95
2016-01-31,0.00,4.5,14.3,24.2,9.1,0.26,19.68
2016-02-01,0.00,8.2,18.2,28.2,9.9,0.46,27.87
2016-02-02,0.00,8.6,17.7,26.7,10.1,0.26,20.76
2016-02-03,0.00,6.9,14.4,21.9,-2.4,5.04,21.17
2016-02-04,0.00,0.7,8.1,15.5,-4.0,2.29,13.11
2016-02-05,0.00,-0.3,7.3,15.0,-5.2,1.67,13.21
2016-02-06,0.00,-0.0,8.3,16.7,0.9,1.10,13.09
2016-02-07,0.00,-0.7,8.2,17.1,-4.7,1.02,15.95
2016-02-08,0.00,-0.8,9.5,19.8,-0.8,0.87,17.54
2016-02-09,0.00,2.3,10.0,17.8,-6.3,2.93,16.95
2016-02-10,0.00,2.9,12.7,22.4,-2.1,2.79,21.89
2016-02-11,0.00,5.4,14.6,23.9,0.0,2.99,23.65
2016-02-12,0.00,5.7,16.3,26.9,3.8,0.99,28.62
2016-02-13,0.00,5.9,16.6,27.2,6.6,0.84,26.36
2016-02-14,0.00,8.5,16.0,23.5,10.1,0.65,16.42
2016-02-15,0.00,10.8,17.1,23.3,12.6,0.27,14.23
2016-02-16,0.00,6.2,15.3,24.4,7.2,0.56,20.73
2016-02-17,0.00,6.5,16.5,26.4,5.3,1.85,24.14
2016-02-18,0.00,10.8,17.6,24.5,5.3,1.15,22.53
2016-02-19,0.00,14.3,20.3,26.4,13.6,0.77,20.20
2016-02-20,0.00,17.3,22.1,27.0,15.7,1.52,19.19
2016-02-21,0.24,18.2,22.2,26.2,17.1,0.68,14.36
2016-02-22,3.38,17.2,19.9,22.6,17.0,1.06,7.86
2016-02-23,30.89,14.7,17.8,20.9,15.0,0.52,7.03
2016-02-24,0.00,6.6,11.9,17.2,5.4,0.64,9.83
2016-02-25,0.00,2.1,10.5,18.8,-1.9,1.41,17.45
2016-02-26,0.00,2.5,12.0,21.4,-0.7,1.74,19.58
2016-02-27,0.00,5.0,11.5,17.9,1.3,1.09,13.88
2016-02-28,0.00,6.6,14.3,22.0,9.1,0.81,16.34
2016-02-29,0.00,13.3,18.9,24.5,14.0,0.31,14.95
2016-03-01,0.07,16.2,20.7,25.2,16.2,0.18,14.51
2016-03-02,0.00,11.8,20.1,28.3,10.2,2.14,22.44
2016-03-03,0.00,12.0,18.4,24.8,13.4,0.87,14.20
2016-03-04,0.00,10.2,19.3,28.4,6.9,1.14,30.01
2016-03-05,0.00,8.5,16.1,23.7,6.5,0.98,20.98
2016-03-06,0.00,14.8,19.6,24.4,13.7,0.54,15.18
2016-03-07,0.99,15.9,20.1,24.2,16.2,0.79,12.38
2016-03-08,0.63,18.9,21.6,24.4,18.4,0.95,10.14
2016-03-09,29.52,15.5,21.6,27.7,18.2,0.53,16.87
2016-03-10,11.73,15.0,16.5,17.9,14.6,0.76,3.77
2016-03-11,13.40,15.1,16.6,18.1,15.3,0.51,3.66
2016-03-12,3.09,11.5,16.7,21.9,13.3,0.27,11.98
2016-03-13,0.00,11.3,16.6,21.9,12.8,0.27,11.70
2016-03-14,0.00,9.9,19.5,29.0,7.6,0.26,32.60
2016-03-15,0.00,10.1,21.2,32.3,13.4,0.12,37.64
2016-03-16,0.00,18.1,24.3,30.5,14.3,0.54,22.93
2016-03-17,0.00,18.0,22.0,25.9,17.9,1.21,12.72
2016-03-18,0.00,19.6,23.0,26.4,19.6,0.44,12.98
2016-03-19,9.55,10.2,18.8,27.5,15.3,0.59,15.11
2016-03-20,0.00,5.1,11.3,17.4,1.7,2.50,12.32
2016-03-21,0.00,2.8,10.5,18.3,-1.1,1.43,15.51
2016-03-22,0.00,2.5,10.6,18.7,2.7,1.11,14.37
2016-03-23,0.00,7.3,16.2,25.1,13.2,1.24,17.11
2016-03-24,10.61,12.6,19.8,27.0,16.2,0.53,14.92
2016-03-25,0.00,6.4,13.8,21.2,3.2,1.59,17.95
2016-03-26,0.00,6.2,14.1,22.0,6.8,0.58,17.00
2016-03-27,0.17,12.0,17.3,22.6,14.3,0.38,11.35
2016-03-28,0.43,10.2,16.9,23.6,10.8,0.47,16.20
2016-03-29,0.00,10.8,16.8,22.7,9.9,0.21,16.71
2016-03-30,2.24,16.6,19.0,21.5,19.0,0.35,3.26
2016-03-31,1.21,19.0,22.0,25.0,20.6,0.28,6.38
2016-04-01,3.33,14.8,22.1,29.4,9.2,0.75,31.75
2016-04-02,0.64,6.6,12.3,18.1,5.7,2.13,11.69
2016-04-03,0.00,6.4,14.6,22.9,2.7,1.67,21.47
2016-04-04,0.00,7.1,15.9,24.8,4.5,1.84,23.48
2016-04-05,0.00,9.6,18.3,27.0,8.8,2.02,24.24
2016-04-06,0.00,10.6,18.6,26.7,10.9,1.41,22.78
2016-04-07,0.00,9.1,18.0,27.0,8.0,1.57,26.49
2016-04-08,0.00,9.6,18.3,27.0,8.0,2.50,25.94
2016-04-09,0.00,13.3,19.4,25.4,8.6,3.08,21.80
2016-04-10,0.00,15.4,20.5,25.5,14.7,1.76,17.69
2016-04-11,2.74,18.3,22.1,25.9,18.7,0.94,12.31
2016-04-12,0.00,18.9,24.2,29.4,19.6,0.72,19.12
2016-04-13,40.68,16.7,19.3,21.9,16.5,0.32,7.40
2016-04-14,0.00,13.8,18.3,22.9,14.9,0.43,11.11
2016-04-15,0.00,12.7,19.7,26.8,13.9,0.47,20.03
2016-04-16,0.00,13.8,20.2,26.6,16.1,0.31,16.12
2016-04-17,3.19,18.9,22.2,25.4,20.3,0.62,8.54
2016-04-18,10.58,20.1,24.0,28.0,21.5,0.46,11.04
2016-04-19,23.00,16.9,19.7,22.5,17.9,0.47,6.15
2016-04-20,0.26,18.2,21.6,25.0,18.7,1.17,10.26
2016-04-21,0.80,17.4,22.1,26.7,17.9,1.17,15.59
2016-04-22,14.63,16.2,22.1,27.9,16.7,0.98,18.39
2016-04-23,0.00,13.5,21.0,28.4,12.1,1.37,26.59
2016-04-24,0.00,15.3,21.3,27.4,13.4,2.45,21.96
2016-04-25,0.00,18.7,22.7,26.8,18.5,2.11,15.26
2016-04-26,6.13,22.1,27.1,32.0,21.3,2.40,21.73
2016-04-27,13.53,16.2,22.6,28.9,20.5,1.00,13.73
2016-04-28,0.00,16.8,24.0,31.3,12.5,0.58,36.93
2016-04-29,0.00,21.1,24.7,28.3,21.3,2.18,15.61
2016-04-30,10.58,15.2,22.2,29.2,21.1,0.78,11.67
2016-05-01,0.00,16.8,23.2,29.6,17.1,1.68,23.86
2016-05-02,0.43,18.4,22.3,26.2,14.8,4.08,14.30
2016-05-03,0.00,14.2,16.2,18.1,10.6,3.37,7.80
2016-05-04,0.00,11.7,18.9,26.0,9.5,1.94,22.99
2016-05-05,0.00,12.5,21.4,30.3,10.0,2.45,31.90
2016-05-06,0.00,14.6,22.4,30.1,11.6,2.61,29.88
2016-05-07,0.00,14.2,21.9,29.5,11.5,1.67,28.53
2016-05-08,0.00,16.8,23.3,29.7,16.0,2.44,25.23
2016-05-09,1.32,20.4,22.4,24.4,18.4,2.94,9.41
2016-05-10,0.00,21.6,26.0,30.4,20.0,1.81,22.92
2016-05-11,24.01,18.9,25.8,32.6,20.7,1.12,23.85
2016-05-12,0.63,20.2,25.5,30.8,20.6,2.01,19.31
2016-05-13,0.41,22.3,25.4,28.5,20.3,2.78,14.02
2016-05-14,0.28,21.9,26.5,31.1,20.2,1.65,21.27
2016-05-15,4.86,18.8,22.3,25.9,18.8,1.74,10.69
2016-05-16,56.26,18.2,19.8,21.4,18.4,0.80,4.93
2016-05-17,1.39,20.1,23.7,27.4,19.5,0.94,13.27
2016-05-18,39.53,19.1,22.8,26.5,19.9,0.61,8.92
2016-05-19,5.29,17.3,21.2,25.1,16.7,0.90,10.74
2016-05-20,43.71,16.3,20.5,24.6,17.1,0.84,10.61
2016-05-21,0.00,18.3,22.9,27.6,19.1,1.32,14.45
2016-05-22,0.95,23.0,26.6,30.1,22.8,1.23,14.17
2016-05-23,0.00,22.3,26.3,30.4,22.1,1.32,15.44
2016-05-24,0.83,22.5,26.4,30.3,23.0,0.64,13.72
2016-05-25,0.00,24.4,27.0,29.6,23.2,2.16,11.36
2016-05-26,0.00,25.0,27.8,30.7,24.1,2.17,14.22
2016-05-27,0.00,23.8,28.1,32.5,23.7,2.51,19.56
2016-05-28,0.00,21.1,27.0,32.9,21.0,2.20,25.09
2016-05-29,16.16,20.8,26.8,32.8,22.5,1.27,22.40
2016-05-30,16.49,19.1,25.0,31.0,20.9,1.34,19.81
2016-05-31,5.99,18.1,24.4,30.7,20.1,0.78,22.72
2016-06-01,28.59,19.7,24.3,29.0,20.8,0.61,12.75
2016-06-02,63.37,19.0,24.5,30.0,20.1,0.49,18.44
2016-06-03,20.07,18.8,23.9,28.9,18.9,0.87,19.33
2016-06-04,1.51,19.1,22.9,26.8,19.2,0.98,13.43
2016-06-05,0.45,20.1,25.0,29.9,19.5,1.29,21.82
2016-06-06,0.00,18.5,24.6,30.6,14.9,4.33,30.05
2016-06-07,0.00,19.2,25.5,31.7,15.1,4.45,30.98
2016-06-08,0.00,21.8,27.1,32.5,19.9,2.21,27.69
2016-06-09,0.03,21.5,26.8,32.0,21.2,1.31,23.01
2016-06-10,0.00,22.3,26.9,31.5,21.4,1.63,20.99
2016-06-11,0.00,23.2,27.6,32.0,22.3,1.89,21.82
2016-06-12,0.00,25.1,29.1,33.1,23.2,2.66,24.29
2016-06-13,0.00,24.8,29.3,33.8,23.6,2.39,26.35
2016-06-14,0.00,24.9,29.5,34.0,23.5,3.47,25.42
2016-06-15,0.00,25.2,29.6,33.9,23.5,3.53,24.38
2016-06-16,0.00,24.4,29.9,35.4,22.7,2.02,32.56
2016-06-17,0.00,24.6,29.7,34.7,22.5,2.93,30.90
2016-06-18,0.00,25.2,29.8,34.5,22.6,3.10,29.11
2016-06-19,0.00,25.1,29.8,34.6,22.5,3.07,29.62
2016-06-20,1.08,23.0,27.7,32.4,21.3,1.65,25.37
2016-06-21,0.29,23.2,28.2,33.2,21.4,2.30,26.68
2016-06-22,0.00,23.7,28.8,33.9,20.9,2.73,30.25
2016-06-23,0.00,23.2,28.7,34.1,21.6,2.51,28.99
2016-06-24,0.00,23.5,28.7,33.8,21.3,2.10,28.92
2016-06-25,0.00,24.7,29.0,33.3,22.3,2.63,26.51
2016-06-26,1.20,24.7,27.4,30.2,23.6,2.22,14.68
2016-06-27,0.09,23.5,28.0,32.6,22.7,1.31,22.09
2016-06-28,0.00,23.2,28.3,33.3,20.9,2.37,28.12
2016-06-29,0.00,21.8,28.4,34.9,21.2,1.45,32.14
2016-06-30,0.00,23.3,29.0,34.6,20.0,2.93,34.88
2016-07-01,0.00,23.0,29.1,35.1,21.3,2.11,33.35
2016-07-02,0.00,24.3,29.4,34.6,21.8,2.16,32.09
2016-07-03,0.00,25.0,30.7,36.3,22.3,3.18,38.29
2016-07-04,0.00,25.5,31.1,36.6,23.3,4.10,35.52
2016-07-05,0.00,25.5,31.7,38.0,22.4,3.41,45.61
2016-07-06,0.00,26.0,31.6,37.3,22.8,4.88,39.94
2016-07-07,0.00,25.5,31.3,37.0,22.3,4.17,40.77
2016-07-08,0.00,25.4,31.3,37.2,22.4,3.70,39.96
2016-07-09,0.00,25.5,31.1,36.8,22.0,2.95,38.91
2016-07-10,0.00,26.0,31.4,36.7,22.3,3.80,39.13
2016-07-11,0.00,26.1,31.1,36.1,22.1,5.43,38.43
2016-07-12,0.00,24.9,31.2,37.5,21.1,3.88,45.79
2016-07-13,0.00,25.7,31.1,36.5,22.1,4.43,37.84
2016-07-14,0.00,25.0,31.1,37.2,22.0,3.24,40.04
2016-07-15,0.00,25.1,31.3,37.6,22.3,3.43,43.02
2016-07-16,0.00,23.6,30.7,37.7,20.3,1.57,48.13
2016-07-17,0.00,24.1,30.1,36.2,21.2,2.47,38.19
2016-07-18,0.00,24.6,30.3,36.0,21.2,2.58,38.29
2016-07-19,0.00,24.7,30.6,36.5,21.7,2.86,39.48
2016-07-20,0.47,24.7,30.1,35.4,21.9,3.15,34.26
2016-07-21,0.00,24.5,30.5,36.5,21.0,3.30,39.07
2016-07-22,0.00,24.3,30.4,36.5,20.1,3.54,40.47
2016-07-23,0.00,24.8,30.8,36.8,20.7,3.69,41.03
2016-07-24,0.00,25.1,31.0,36.8,21.2,2.96,41.02
2016-07-25,0.00,25.4,31.4,37.4,21.4,3.23,42.30
2016-07-26,37.74,22.6,29.8,37.0,21.7,0.83,40.76
2016-07-27,1.40,23.9,27.4,31.0,23.0,1.62,17.19
2016-07-28,17.69,23.1,26.8,30.6,23.1,1.12,15.51
2016-07-29,0.09,22.8,28.9,35.0,21.9,1.93,32.18
2016-07-30,0.00,24.4,29.4,34.4,22.2,1.81,31.14
2016-07-31,0.00,24.8,29.9,35.0,21.8,2.13,34.42
2016-08-01,0.00,23.8,29.8,35.7,21.4,2.23,37.60
2016-08-02,0.00,23.9,29.9,35.9,20.7,2.06,39.66
2016-08-03,0.00,24.0,29.9,35.7,21.9,1.87,34.25
2016-08-04,0.00,24.1,29.8,35.5,21.7,2.21,34.27
2016-08-05,0.00,24.7,30.4,36.1,21.7,2.81,36.74
2016-08-06,0.00,25.0,30.4,35.7,21.9,2.39,34.00
2016-08-07,0.00,25.1,30.6,36.1,21.8,2.24,37.22
2016-08-08,0.00,25.0,30.8,36.6,21.7,2.31,38.58
2016-08-09,0.00,25.5,31.1,36.8,22.0,2.94,38.84
2016-08-10,0.00,25.5,31.3,37.1,22.2,2.60,40.90
2016-08-11,0.00,25.8,31.6,37.4,22.6,2.67,40.91
2016-08-12,0.00,25.7,31.6,37.6,22.5,2.97,41.27
2016-08-13,0.00,25.7,32.1,38.4,21.9,3.73,44.52
2016-08-14,10.07,24.3,27.5,30.7,22.7,2.24,18.22
2016-08-15,31.66,22.3,25.7,29.2,22.6,0.20,13.05
2016-08-16,23.40,21.9,23.5,25.1,22.5,0.63,3.78
2016-08-17,4.01,23.8,26.6,29.4,23.3,1.11,13.02
2016-08-18,15.62,23.6,26.5,29.5,23.4,0.73,12.53
2016-08-19,1.33,24.6,28.4,32.2,23.4,1.46,22.22
2016-08-20,0.00,25.5,29.6,33.6,23.0,3.02,26.34
2016-08-21,40.65,22.2,25.4,28.5,23.2,0.47,10.90
2016-08-22,6.15,22.7,25.1,27.6,22.9,0.83,9.60
2016-08-23,6.27,22.6,27.5,32.4,22.8,0.96,23.43
2016-08-24,0.00,24.4,28.7,33.1,22.3,1.94,26.10
2016-08-25,0.00,24.0,28.2,32.4,22.5,1.91,23.33
2016-08-26,0.00,23.9,28.2,32.5,22.6,1.68,23.31
2016-08-27,0.00,23.4,28.0,32.6,22.2,1.94,24.47
2016-08-28,0.00,23.3,27.9,32.5,21.8,2.54,23.88
